frequency_hz,amplitude
286.97845458984375,0.8832761645317078
288.04534912109375,0.8822906613349915
289.4600830078125,0.8891396522521973
290.0172424316406,0.8806919455528259
290.9904479980469,0.879854679107666
293.0666809082031,0.8789563179016113
293.9259338378906,0.8788411617279053
293.983642578125,0.8780659437179565
294.0338134765625,0.8783435225486755
295.06854248046875,0.876291811466217
297.0262145996094,0.874075710773468
298.9337158203125,0.8734762668609619
299.0105285644531,0.8736068606376648
301.0107116699219,0.8707654476165771
303.00518798828125,0.8700617551803589
304.0220031738281,0.8672128319740295
305.0015563964844,0.8660337924957275
306.662841796875,0.8642033338546753
307.97174072265625,0.863243818283081
307.98651123046875,0.8628504872322083
307.9981689453125,0.8619057536125183
308.01959228515625,0.8634315133094788
309.9199523925781,0.8602324724197388
310.62115478515625,0.875299334526062
311.9592590332031,0.8567082285881042
314.00921630859375,0.8550483584403992
315.9903259277344,0.8519068956375122
315.9936828613281,0.8528132438659668
316.0622863769531,0.8526414036750793
317.0480041503906,0.8497406244277954
318.92071533203125,0.8456559181213379
321.8835144042969,0.8432155847549438
321.91619873046875,0.8433646559715271
322.07275390625,0.8426067233085632
323.03802490234375,0.8414999842643738
323.9681091308594,0.840133786201477
326.00335693359375,0.8363381624221802
327.7103271484375,0.8342186808586121
329.0079345703125,0.8477069735527039
329.9820251464844,0.8286182284355164
331.0021667480469,0.8276866674423218
331.0127868652344,0.8291388750076294
331.01409912109375,0.8286024928092957
333.01416015625,0.8249061107635498
335.0005798339844,0.8223016858100891
336.98150634765625,0.8167664408683777
338.0160217285156,0.8149121403694153
338.9476623535156,0.831965982913971
340.0127258300781,0.8087970614433289
340.9726867675781,0.8087299466133118
341.0063171386719,0.80943363904953
341.0351867675781,0.8091681003570557
343.00396728515625,0.8048673868179321
344.0486145019531,0.8041286468505859
345.7373352050781,0.7985642552375793
347.05035400390625,0.794333279132843
348.9767761230469,0.7911648154258728
